date,u10,v10,d2m,t2m,hcc,lcc,mcc,tp,label
2024-01-01 00:00:00,1.8542786,-1.9534454,273.73993,277.08154,0.0,0.585083,0.0,9.536743e-07,多云
2024-01-01 01:00:00,1.3354034,-2.2198334,273.8463,277.66223,0.0,0.5680847,0.0,4.7683716e-07,多云
2024-01-01 02:00:00,-0.21620178,-2.0779724,273.7627,280.6042,0.0,0.680603,0.0,0.0,多云
2024-01-01 03:00:00,-0.5703888,-1.6165924,273.3762,281.1225,0.0,0.6548157,0.0,0.0,多云
2024-01-01 04:00:00,-0.63378906,-1.4332275,273.50754,281.3858,0.0,0.63690186,0.0,0.0,多云
2024-01-01 05:00:00,-0.6918335,-1.1894226,273.0564,282.0412,0.0,0.8145447,0.0,0.0,多云
2024-01-01 06:00:00,-0.931839,-1.0196228,273.04263,282.13953,0.0,0.7958679,0.0,0.0,多云
2024-01-01 07:00:00,-1.0066528,-0.6581421,272.9812,281.99756,0.0060424805,0.984375,0.0,0.0,多云
2024-01-01 08:00:00,-0.9695282,-0.5362549,273.05634,280.85596,0.015106201,0.95370483,0.0,0.0,多云
2024-01-01 09:00:00,-1.0485077,-0.82281494,273.38312,280.5577,0.0,0.60025024,0.0,0.0,多云
2024-01-01 10:00:00,-1.2812042,-1.0122375,274.16464,278.33032,0.0,0.47595215,0.0,0.0,多云
2024-01-01 11:00:00,-1.6846161,-0.8356018,274.36044,278.36676,0.0,0.2652588,0.0,0.0,多云
2024-01-01 12:00:00,-1.6066742,-0.7848816,274.52658,278.23035,0.0,0.14907837,0.0,0.0,多云
2024-01-01 13:00:00,-1.5569458,-0.8299713,274.76685,277.69165,0.0,0.033233643,0.0,0.0,多云
2024-01-01 14:00:00,-1.8328705,-0.76483154,274.44794,276.4823,0.0,0.022918701,0.0,0.0,多云
2024-01-01 15:00:00,-1.9773407,-0.6922455,274.23874,276.22192,0.0,0.006866455,0.0,0.0,多云
2024-01-01 16:00:00,-2.4023132,-0.9673767,274.26202,276.25037,0.0,0.0,0.0,0.0,多云
2024-01-01 17:00:00,-1.9478302,-0.69407654,273.67963,275.17798,0.0,0.0,0.0,0.0,多云
2024-01-01 18:00:00,-1.7395325,-1.1924744,273.86322,275.39026,0.0,0.0,0.0,0.0,多云
2024-01-01 19:00:00,-2.2560425,-1.1950989,273.50592,275.08594,0.0,0.0,0.0,0.0,多云
2024-01-01 20:00:00,-1.9902649,-1.4709167,273.4626,275.10596,0.025024414,0.0,0.0,0.0,多云
2024-01-01 21:00:00,-1.6600952,-1.8901978,273.40295,274.7567,0.054626465,0.0,0.0,0.0,多云
2024-01-01 22:00:00,-1.0236969,-1.9233704,274.16827,275.11,0.10256958,0.0,0.0,0.0,多云
2024-01-01 23:00:00,-1.2470856,-1.5054626,274.52747,275.70056,0.4234619,0.0062561035,0.0,0.0,多云
2024-01-02 00:00:00,-2.2677155,-1.2891235,275.13696,276.54797,0.8788452,0.0,0.0,0.0,多云
2024-01-02 01:00:00,-2.3885803,-0.95040894,275.26257,277.38806,0.1451416,0.0,0.0,0.0,多云
2024-01-02 02:00:00,-2.2974396,-0.31503296,275.0222,281.12378,0.2508545,0.0,0.0,0.0,多云
2024-01-02 03:00:00,-2.2397003,0.7046051,274.9217,281.68793,0.39883423,0.0,0.0,0.0,多云
2024-01-02 04:00:00,-2.1326141,1.5824432,275.3042,282.00427,0.6413269,0.0,0.0,0.0,多云
2024-01-02 05:00:00,-1.3744812,1.1815948,275.61993,283.94897,0.46322632,0.0154418945,0.0,0.0,多云
2024-01-02 06:00:00,-0.72114563,0.10643005,275.6493,283.87024,1.0,0.4543457,0.05331421,0.0,多云
2024-01-02 07:00:00,-1.6517792,-0.6224518,275.68085,283.81506,1.0,0.7063904,0.3175354,0.0,多云
2024-01-02 08:00:00,-2.4846954,-1.5607758,276.13647,282.64258,1.0,0.6305237,0.3847046,0.0,多云
2024-01-02 09:00:00,-2.4511719,-2.5177917,276.5249,281.79218,1.0,0.5430298,0.05810547,0.0,多云
2024-01-02 10:00:00,-2.1307983,-2.6476898,276.4156,280.52185,1.0,0.8488159,0.29489136,0.0,多云
2024-01-02 11:00:00,-1.7763977,-2.956192,275.781,280.2389,1.0,0.8814697,0.72872925,0.0,多云
2024-01-02 12:00:00,-1.7496185,-3.1010895,275.11432,280.17175,1.0,0.9471741,1.0,7.6293945e-06,阴
2024-01-02 13:00:00,-1.5549774,-3.0643768,275.21594,280.03394,1.0,0.8311157,1.0,0.00012302399,阴
2024-01-02 14:00:00,-1.2023163,-2.8328857,275.98486,279.3957,0.9559021,0.0,1.0,0.0004940033,阴
2024-01-02 15:00:00,-0.07829285,-2.8083801,276.39926,279.3808,0.8539429,0.0093688965,0.99697876,0.00079345703,阴
2024-01-02 16:00:00,0.36436462,-2.6918793,276.44498,279.1964,0.9530029,0.035827637,1.0,0.00074863434,阴
2024-01-02 17:00:00,0.83735657,-2.9166718,276.17862,278.24927,0.99697876,0.23065186,1.0,0.00048542023,阴
2024-01-02 18:00:00,1.6396332,-3.1840668,276.19672,277.64392,0.7134094,0.8972168,1.0,0.0002861023,阴
2024-01-02 19:00:00,2.3761444,-3.1807404,276.16513,277.2614,0.035827637,1.0,0.99313354,0.00028419495,阴
2024-01-02 20:00:00,2.766159,-2.7358856,275.79138,277.08472,0.4161682,1.0,0.98999023,0.00012683868,阴
2024-01-02 21:00:00,3.0674438,-2.3394318,275.77338,277.16205,0.018432617,1.0,0.7276001,2.3841858e-05,阴
2024-01-02 22:00:00,3.5141602,-2.403778,275.53415,277.47278,0.0,0.9909363,0.06362915,2.861023e-06,阴
2024-01-02 23:00:00,3.6110077,-2.5782318,275.65448,277.56158,0.0,1.0,0.0,1.4305115e-06,阴
2024-01-03 00:00:00,4.075989,-3.1817322,275.21478,277.72284,0.0,0.9780884,0.0,9.536743e-07,晴
2024-01-03 01:00:00,4.239319,-3.5063324,274.99176,277.99988,0.0,1.0,0.0,4.7683716e-07,晴
2024-01-03 02:00:00,4.2090454,-3.5250702,274.62128,278.5821,0.0,1.0,0.0,4.7683716e-07,晴
2024-01-03 03:00:00,4.043213,-3.2717133,274.8761,278.90356,0.0,1.0,0.0,0.0,晴
2024-01-03 04:00:00,3.9768982,-3.0610962,274.67288,279.00806,0.0,1.0,0.0,0.0,晴
2024-01-03 05:00:00,3.9253082,-3.036972,274.4641,279.9795,0.0,1.0,0.0,0.0,晴
2024-01-03 06:00:00,3.824585,-3.1194763,274.5102,280.18652,0.0,0.9727783,0.0,0.0,晴
2024-01-03 07:00:00,3.6490173,-3.062027,274.57605,280.26605,0.0,0.90737915,0.0,0.0,晴
2024-01-03 08:00:00,3.315445,-2.9600372,274.53235,279.33032,0.0,0.81954956,0.0,0.0,晴
2024-01-03 09:00:00,2.4100494,-2.386078,274.53806,279.29843,0.0,0.6862793,0.0,0.0,晴
2024-01-03 10:00:00,1.4116974,-2.005005,274.37714,278.02533,0.0,0.6541443,0.0,0.0,晴
2024-01-03 11:00:00,1.0594025,-2.0370026,274.2329,277.8651,0.0,0.5971985,0.0,0.0,晴
2024-01-03 12:00:00,0.82199097,-1.9089966,274.3617,277.52325,0.0,0.5543518,0.0,4.7683716e-07,晴
2024-01-03 13:00:00,0.60028076,-1.756424,274.31412,277.10596,0.0,0.47528076,0.0,4.7683716e-07,晴
2024-01-03 14:00:00,0.4420929,-1.7223206,274.31238,276.03796,0.0,0.4338379,0.0,1.04904175e-05,晴
2024-01-03 15:00:00,0.47203064,-1.3894806,274.0869,275.64233,0.0,0.32312012,0.0,0.0,晴
2024-01-03 16:00:00,0.92129517,-1.3522491,273.96094,275.63586,0.0,0.4406433,0.0,0.0,晴
2024-01-03 17:00:00,0.9251251,-0.63139343,273.33972,274.56848,0.0,0.3335266,0.0,0.0,晴
2024-01-03 18:00:00,0.9772339,-0.01171875,273.30054,274.5072,0.0,0.36999512,0.0,0.0,晴
2024-01-03 19:00:00,1.0427246,0.49287415,273.33765,274.4978,0.0,0.33728027,0.0,0.0,晴
2024-01-03 20:00:00,0.8720093,0.9627228,273.10577,273.995,0.0,0.3324585,0.0,0.0,晴
2024-01-03 21:00:00,0.42417908,1.2645874,273.2247,273.9403,0.0,0.353302,0.0,9.536743e-07,晴
2024-01-03 22:00:00,0.4197998,1.2419128,273.04712,273.92078,0.0,0.5481262,0.0,4.7683716e-07,晴
2024-01-03 23:00:00,-0.19897461,0.8585663,272.96454,273.93982,0.0,0.6008606,0.0,0.0,晴
2024-01-04 00:00:00,-0.06254578,1.5809021,272.58136,274.3584,0.0,0.56851196,0.0,0.0,晴
2024-01-04 01:00:00,0.3918152,2.0675964,272.2386,274.81506,0.0,0.14416504,0.0,4.7683716e-07,晴
2024-01-04 02:00:00,0.35424805,2.2450867,274.82782,278.52533,0.0,0.012298584,0.0,0.0,晴
2024-01-04 03:00:00,0.31059265,2.6095428,274.7704,279.46582,0.0093688965,0.0,0.0,0.0,晴
2024-01-04 04:00:00,0.32724,3.138794,274.20056,280.1112,0.1437378,0.0,0.0,0.0,晴
2024-01-04 05:00:00,0.41479492,3.4158936,274.09616,283.34778,0.041870117,0.0,0.0,0.0,晴
2024-01-04 06:00:00,0.2276001,3.4418945,273.8764,283.62073,0.0,0.0,0.0,0.0,晴
2024-01-04 07:00:00,-0.40376282,3.305542,273.64673,283.44763,0.0,0.0,0.0,0.0,晴
2024-01-04 08:00:00,-1.239151,2.8581238,273.8028,282.13715,0.0,0.0,0.0,0.0,晴
2024-01-04 09:00:00,-1.6380005,2.7838898,274.44452,281.3205,0.0,0.0,0.0,0.0,晴
2024-01-04 10:00:00,-1.6399689,3.2046661,275.2749,279.05286,0.0,0.0,0.0031433105,0.0,晴
2024-01-04 11:00:00,-1.7352295,3.4706879,275.46832,279.02814,0.0,0.0,0.10845947,0.0,晴
2024-01-04 12:00:00,-1.8417053,3.6210175,275.52307,279.23517,0.0,0.0,0.2921753,0.0,晴
2024-01-04 13:00:00,-1.7382812,3.9548035,275.68304,279.78418,0.0,0.0,0.57470703,0.0,晴
2024-01-04 14:00:00,-1.4265594,4.200882,275.9735,279.21936,0.0,0.0,0.7566223,0.0,晴
2024-01-04 15:00:00,-1.1041107,4.271652,276.2854,279.58032,0.0,0.0,0.7383728,0.0,晴
2024-01-04 16:00:00,-0.7173004,4.115616,276.505,279.562,0.0,0.0,0.6173401,0.0,晴
2024-01-04 17:00:00,-0.27059937,3.8033295,276.34412,278.8678,0.0,0.0,0.2550354,0.0,晴
2024-01-04 18:00:00,-0.06854248,3.2984161,276.50146,278.79358,0.0,0.0,0.24838257,0.0,晴
2024-01-04 19:00:00,0.11643982,2.65831,276.51318,278.77637,0.0,0.0,0.17349243,0.0,晴
2024-01-04 20:00:00,0.3747406,2.4117584,276.8568,278.62244,0.0060424805,0.0,0.17260742,0.0,晴
2024-01-04 21:00:00,0.7314453,2.1757202,276.9474,278.71008,0.0060424805,0.0,0.3048706,0.0,晴
2024-01-04 22:00:00,1.2162933,2.1820068,276.60657,278.00525,0.038238525,0.0,0.49536133,0.0,晴
2024-01-04 23:00:00,1.7728424,1.4694824,276.21643,277.5287,0.006866455,0.0,0.31021118,0.0,晴
2024-01-05 00:00:00,1.3731079,0.3950653,276.41736,278.14648,0.0,0.0,0.39117432,0.0,多云
2024-01-05 01:00:00,1.1965332,1.2019806,276.41827,278.8501,0.0,0.0,0.41714478,0.0,多云
2024-01-05 02:00:00,1.5458679,0.59080505,276.39154,283.09338,0.0,0.0,0.0031433105,0.0,多云
2024-01-05 03:00:00,2.0693207,-0.23208618,275.77435,283.8529,0.0,0.0,0.018341064,0.0,多云
2024-01-05 04:00:00,2.1453552,-1.1258698,275.88666,284.45984,0.0,0.0,0.09918213,0.0,多云
2024-01-05 05:00:00,1.7549133,-2.0621948,275.9771,287.22473,0.0,0.0,0.09301758,0.0,多云
2024-01-05 06:00:00,1.1812592,-2.4255524,275.9696,287.1317,0.0,0.0,0.08154297,0.0,多云
2024-01-05 07:00:00,0.51672363,-2.0975342,275.80664,286.79358,0.0,0.0,0.033966064,0.0,多云
2024-01-05 08:00:00,-0.30908203,-1.228302,276.18274,285.43884,0.0,0.0,0.033843994,0.0,多云
2024-01-05 09:00:00,-1.1791229,-1.186554,276.39465,285.02344,0.0031433105,0.0,0.025024414,0.0,多云
2024-01-05 10:00:00,-1.3575287,-1.2228394,277.64728,281.66455,0.019989014,0.0,0.036346436,0.0,多云
2024-01-05 11:00:00,-1.5572205,-1.5351105,277.62286,280.24774,0.0069885254,0.0,0.09439087,0.0,多云
2024-01-05 12:00:00,-1.4309998,-1.4454956,277.93408,280.4179,0.0069885254,0.0,0.16397095,0.0,小雨
2024-01-05 13:00:00,-1.4559937,-1.1851807,277.92603,279.9131,0.0069885254,0.0,0.18780518,0.0,小雨
2024-01-05 14:00:00,-1.4386902,-1.0488434,277.0741,278.36926,0.0,0.0,0.0,0.0,小雨
2024-01-05 15:00:00,-1.8155212,-1.2998047,276.96344,278.0752,0.0,0.0,0.0,0.0,小雨
2024-01-05 16:00:00,-1.696701,-1.5656433,276.89185,277.81287,0.0,0.0,0.0,0.0,小雨
2024-01-05 17:00:00,-0.93104553,-1.9276123,276.25464,276.90576,0.0,0.0,0.0,0.0,小雨
2024-01-05 18:00:00,-0.22189331,-2.04747,275.6078,276.2317,0.0,0.0,0.0,0.0,小雨
2024-01-05 19:00:00,0.1023407,-2.019989,275.96155,276.64844,0.0,0.0,0.0,0.0,小雨
2024-01-05 20:00:00,0.18447876,-2.1009064,275.63696,276.3479,0.0,0.0,0.0,0.0,小雨
2024-01-05 21:00:00,0.12582397,-2.1804352,275.5869,276.4934,0.0,0.0,0.0,0.0,小雨
2024-01-05 22:00:00,0.29786682,-1.9119415,275.83594,276.6886,0.0,0.0,0.009063721,0.0,小雨
2024-01-05 23:00:00,0.25350952,-1.9592896,275.7932,276.82593,0.0,0.031280518,0.06628418,0.0,小雨
2024-01-06 00:00:00,0.10824585,-2.4909363,276.45032,277.63928,0.0,0.010101318,0.0211792,0.0,阴
2024-01-06 01:00:00,-0.40386963,-1.9304047,276.51697,278.1344,0.0,0.030059814,0.015106201,0.0,阴
2024-01-06 02:00:00,-0.35255432,-1.7244415,277.6383,280.88568,0.0,0.0115356445,0.0060424805,0.0,阴
2024-01-06 03:00:00,0.02796936,-1.6935272,276.8421,281.55634,0.0,0.019226074,0.0,0.0,阴
2024-01-06 04:00:00,0.4369812,-1.9090881,276.12012,282.25134,0.0,0.0,0.0,0.0,阴
2024-01-06 05:00:00,0.6857605,-2.369751,276.4314,284.34082,0.0,0.0,0.0,0.0,阴
2024-01-06 06:00:00,0.83992004,-3.0690155,276.4264,285.09155,0.0,0.2803955,0.0,0.0,阴
2024-01-06 07:00:00,0.5986786,-3.295227,276.87476,284.81665,0.0,0.36206055,0.0,0.0,阴
2024-01-06 08:00:00,-0.41064453,-3.062912,276.3891,283.86536,0.0,0.03378296,0.0,0.0,阴
2024-01-06 09:00:00,-1.1136627,-2.539688,277.3192,282.8722,0.0,0.049743652,0.0,0.0,阴
2024-01-06 10:00:00,-1.4016266,-2.7203674,277.70642,281.18005,0.0,0.1430664,0.0,0.0,阴
2024-01-06 11:00:00,-1.5155792,-2.8328247,277.57678,280.2815,0.0,0.12615967,0.0,0.0,阴
2024-01-06 12:00:00,-1.1232605,-2.6212006,277.84308,280.32916,0.0,0.0513916,0.0,0.0,晴
2024-01-06 13:00:00,-0.6570587,-2.4428253,277.748,279.90668,0.0,0.0093688965,0.0,0.0,晴
2024-01-06 14:00:00,-0.43553162,-2.7131195,277.1789,279.03113,0.0,0.0,0.0,0.0,晴
2024-01-06 15:00:00,-0.21253967,-2.9213867,276.9724,278.589,0.0,0.01675415,0.0,0.0,晴
2024-01-06 16:00:00,-0.13249207,-2.9954224,276.84607,278.6012,0.0,0.04748535,0.0,0.0,晴
2024-01-06 17:00:00,0.02748108,-2.7838135,276.51807,277.9823,0.0,0.061950684,0.0,0.0,晴
2024-01-06 18:00:00,0.27391052,-2.722641,276.60248,278.18005,0.0,0.104888916,0.0,0.0,晴
2024-01-06 19:00:00,0.5435028,-2.7431946,276.36755,278.0927,0.0,0.053253174,0.0,0.0,晴
2024-01-06 20:00:00,0.69664,-2.8246613,275.91412,277.79266,0.0,0.035858154,0.0,0.0,晴
2024-01-06 21:00:00,0.86231995,-2.8890991,275.77197,277.81134,0.0,0.02279663,0.0,0.0,晴
2024-01-06 22:00:00,1.2173615,-2.9659882,275.28265,277.612,0.0,0.012207031,0.0,0.0,晴
2024-01-06 23:00:00,1.088211,-3.012207,275.0089,277.47662,0.0,0.01687622,0.0,0.0,晴
2024-01-07 00:00:00,1.0886078,-3.2981415,275.3905,277.88245,0.0,0.0,0.0,0.0,阴
2024-01-07 01:00:00,0.59132385,-3.5896606,275.33142,278.60364,0.0,0.0,0.0,0.0,阴
2024-01-07 02:00:00,0.12863159,-4.0317383,273.41974,280.34863,0.0,0.082977295,0.0,0.0,阴
2024-01-07 03:00:00,0.19468689,-4.173752,272.51874,280.66223,0.0,0.10662842,0.0,0.0,阴
2024-01-07 04:00:00,0.30096436,-4.284958,271.92505,280.93872,0.0,0.14901733,0.0,0.0,阴
2024-01-07 05:00:00,0.19075012,-4.4086304,270.5069,281.20068,0.0,0.19851685,0.0,0.0,阴
2024-01-07 06:00:00,-0.29527283,-4.5041656,270.53284,281.32642,0.0,0.17556763,0.0,0.0,阴
2024-01-07 07:00:00,-0.9113617,-4.437973,270.53735,280.99487,0.0,0.1315918,0.0,0.0,阴
2024-01-07 08:00:00,-1.5460358,-4.201538,270.68402,279.3108,0.0,0.06781006,0.0,0.0,阴
2024-01-07 09:00:00,-1.6636047,-3.5342407,270.9074,278.8031,0.0,0.0115356445,0.0,0.0,阴
2024-01-07 10:00:00,-1.5619965,-2.996521,271.075,277.39313,0.0,0.0,0.0,0.0,阴
2024-01-07 11:00:00,-1.5399475,-3.0969086,271.32446,277.24396,0.0,0.0,0.0,0.0,阴
2024-01-07 12:00:00,-1.372055,-2.7627258,271.53558,277.07715,0.0,0.0,0.0,0.0,晴
2024-01-07 13:00:00,-1.2484283,-2.3151703,271.64618,276.8069,0.118621826,0.0,0.0,0.0,晴
2024-01-07 14:00:00,-1.3412323,-2.1778412,271.71173,276.02234,0.7729187,0.0,0.0,0.0,晴
2024-01-07 15:00:00,-1.0771637,-1.7587585,272.0882,276.578,0.923645,0.0,0.0,0.0,晴
2024-01-07 16:00:00,-0.9004364,-1.4868469,272.29132,276.52527,0.91781616,0.0,0.0,0.0,晴
2024-01-07 17:00:00,-1.1522522,-1.3787994,272.58582,275.92798,0.980011,0.0,0.0,0.0,晴
2024-01-07 18:00:00,-1.4892578,-1.1841736,272.6927,276.05713,0.64590454,0.0,0.0,0.0,晴
2024-01-07 19:00:00,-1.6018829,-0.88768005,272.5865,275.91516,0.19503784,0.0,0.0,0.0,晴
2024-01-07 20:00:00,-1.7662354,-0.6574707,272.82892,276.00098,0.21533203,0.0,0.0,0.0,晴
2024-01-07 21:00:00,-2.012848,-0.72610474,272.65002,275.93018,0.2106018,0.0,0.03201294,0.0,晴
2024-01-07 22:00:00,-2.360733,-0.5332794,273.1734,276.2489,0.12411499,0.0,0.30004883,0.0,晴
2024-01-07 23:00:00,-2.4546967,0.44476318,273.30536,276.42944,0.14956665,0.0,0.5734253,0.0,晴
2024-01-08 00:00:00,-2.6525269,1.1199951,273.5709,277.12244,0.403656,0.0,0.048797607,0.0,阴
2024-01-08 01:00:00,-2.8595734,1.6695099,273.64957,278.26025,0.56799316,0.0,0.3265381,0.0,阴
2024-01-08 02:00:00,-2.8350983,2.7439117,273.9662,280.93457,0.23196411,0.0,0.8802185,0.0,阴
2024-01-08 03:00:00,-2.3398438,2.7384338,273.84277,281.20795,0.3940735,0.0,0.93478394,0.0,阴
2024-01-08 04:00:00,-1.5638123,2.3674316,274.06198,281.22565,0.801239,0.0,0.9901123,1.6212463e-05,阴
2024-01-08 05:00:00,-2.2056885,1.4329376,274.74652,281.67102,0.1567688,0.0,0.942688,0.00032043457,阴
2024-01-08 06:00:00,-2.699524,1.6795502,275.04236,281.7754,0.18460083,0.0,0.7755432,0.0005841255,阴
2024-01-08 07:00:00,-2.9273682,1.9585876,275.3549,281.69403,0.20443726,0.018463135,0.74334717,4.2915344e-06,阴
2024-01-08 08:00:00,-2.5923462,1.6684265,276.1135,280.95966,0.06607056,0.056488037,0.9350891,5.2452087e-06,阴
2024-01-08 09:00:00,-2.6683044,1.7496796,276.11572,280.8405,0.0060424805,0.07720947,0.9479065,4.2915344e-06,阴
2024-01-08 10:00:00,-2.3779907,1.4608002,276.88098,280.46393,0.0,0.10397339,0.9901123,1.9073486e-06,阴
2024-01-08 11:00:00,-2.4066772,1.7250061,277.1989,280.61127,0.0,0.038848877,0.99697876,2.861023e-06,阴
2024-01-08 12:00:00,-2.4322052,2.0539703,277.55365,280.90607,0.0,0.06668091,1.0,4.7683716e-06,多云
2024-01-08 13:00:00,-2.2604523,2.5046387,277.89282,281.19568,0.0,0.048553467,1.0,9.536743e-06,多云
2024-01-08 14:00:00,-1.694107,2.9036102,278.2989,281.36304,0.0,0.37161255,0.99697876,1.1444092e-05,多云
2024-01-08 15:00:00,-0.9286194,2.85083,278.5268,281.4287,0.0,0.8548584,1.0,5.722046e-06,多云
2024-01-08 16:00:00,-0.34342957,2.5786133,278.8697,281.511,0.0,0.89416504,0.9727783,2.861023e-06,多云
2024-01-08 17:00:00,0.114105225,2.2677307,279.20367,281.42627,0.0,0.76104736,0.93652344,5.722046e-06,多云
2024-01-08 18:00:00,0.5008087,1.9553986,279.34967,281.52344,0.0,0.56900024,0.9457092,6.67572e-06,多云
2024-01-08 19:00:00,0.79623413,1.7565765,279.38477,281.4784,0.0,0.22644043,0.98846436,4.7683716e-06,多云
2024-01-08 20:00:00,1.0754242,1.4286957,278.96082,280.3806,0.0,0.07266235,0.8852844,4.7683716e-07,多云
2024-01-08 21:00:00,1.3218994,0.95118713,278.66162,280.0254,0.0,0.041534424,0.67160034,0.0,多云
2024-01-08 22:00:00,1.4619446,0.36361694,278.7622,280.0802,0.0,0.16009521,0.60079956,0.0,多云
2024-01-08 23:00:00,1.5806732,0.16740417,278.59998,279.7589,0.0,0.15655518,0.38269043,9.536743e-07,多云
2024-01-09 00:00:00,1.8187256,0.50782776,278.10193,279.52307,0.0,0.119781494,0.30926514,0.0,阴
2024-01-09 01:00:00,2.128296,-0.032058716,277.59497,279.98755,0.0,0.07763672,0.10446167,0.0,阴
2024-01-09 02:00:00,2.2875671,-0.38145447,278.38116,283.20728,0.0,0.028869629,0.029693604,0.0,阴
2024-01-09 03:00:00,2.3183746,-0.43191528,278.09644,283.713,0.0,0.06417847,0.012084961,0.0,阴
2024-01-09 04:00:00,2.7717896,-0.844635,278.1012,284.3313,0.0,0.06417847,0.010009766,0.0,阴
2024-01-09 05:00:00,2.8647308,-1.0020752,277.9685,286.20813,0.0,0.101501465,0.0,0.0,阴
2024-01-09 06:00:00,2.947525,-1.0171051,278.224,287.25305,0.0062561035,0.019989014,0.0,0.0,阴
2024-01-09 07:00:00,2.8960266,-1.0361786,278.0902,287.21106,0.0093688965,0.010009766,0.0030212402,0.0,阴
2024-01-09 08:00:00,2.6576843,-0.8349457,278.4201,285.8136,0.037994385,0.006866455,0.0,0.0,阴
2024-01-09 09:00:00,2.13266,-0.6399689,278.54315,284.5255,0.24331665,0.0030212402,0.056549072,0.0,阴
2024-01-09 10:00:00,1.8190765,-1.2292633,278.29242,282.6941,0.37490845,0.030761719,0.07626343,0.0,阴
2024-01-09 11:00:00,1.3894043,-1.8711548,278.31775,282.1562,0.78341675,0.11621094,0.12557983,0.0,阴
2024-01-09 12:00:00,1.0582733,-2.18396,278.36182,282.38245,0.95080566,0.5561218,0.106414795,0.0,多云
2024-01-09 13:00:00,0.90579224,-2.446045,278.451,282.47754,0.9779968,0.82562256,0.40771484,0.0,多云
2024-01-09 14:00:00,1.0315399,-3.5663605,277.85107,281.8247,0.9668579,0.98709106,0.75723267,2.861023e-06,多云
2024-01-09 15:00:00,0.9472046,-4.7746735,277.62964,282.10217,0.90112305,0.97424316,0.8345337,3.8146973e-06,多云
2024-01-09 16:00:00,1.0817108,-5.121109,277.14056,281.531,0.45462036,0.69299316,0.72906494,3.8146973e-06,多云
2024-01-09 17:00:00,1.7002563,-4.790146,276.17346,279.87726,0.053253174,0.5324402,0.3564453,4.7683716e-06,多云
2024-01-09 18:00:00,2.215271,-4.3104706,275.6966,279.52264,0.0,0.31607056,0.05029297,9.536743e-07,多云
2024-01-09 19:00:00,2.7017517,-3.9267883,275.70398,278.9729,0.0,0.07876587,0.0,0.0,多云
2024-01-09 20:00:00,3.0541534,-3.9139557,275.1325,278.26862,0.0,0.11975098,0.0,0.0,多云
2024-01-09 21:00:00,3.3129578,-4.12796,275.0653,277.90723,0.0,0.33190918,0.0,0.0,多云
2024-01-09 22:00:00,3.3608704,-3.7048798,274.8711,277.17725,0.0,0.43395996,0.0,4.7683716e-07,多云
2024-01-09 23:00:00,3.6485596,-3.4148865,274.886,277.0984,0.0,0.72857666,0.0,4.7683716e-07,多云
2024-01-10 00:00:00,3.8610687,-3.6391602,274.90875,277.54254,0.0,0.4862976,0.0,4.7683716e-07,多云
2024-01-10 01:00:00,3.884491,-5.1789856,274.77042,278.0608,0.0,0.67230225,0.0,9.536743e-07,多云
2024-01-10 02:00:00,3.7766266,-5.320572,274.06775,279.03436,0.0,0.47280884,0.0,9.536743e-07,多云
2024-01-10 03:00:00,3.7218475,-5.3970337,273.27954,279.72736,0.0,0.745636,0.0,4.7683716e-07,多云
2024-01-10 04:00:00,3.6598053,-5.401352,273.04913,279.90155,0.0,0.7649536,0.0,0.0,多云
2024-01-10 05:00:00,3.6123962,-5.5865936,271.93237,280.237,0.0,0.88534546,0.0,0.0,多云
2024-01-10 06:00:00,3.241516,-5.6627045,271.66675,280.24115,0.0,0.9153137,0.0,0.0,多云
2024-01-10 07:00:00,2.7831726,-5.577179,271.48383,279.95844,0.0,0.92370605,0.0,0.0,多云
2024-01-10 08:00:00,2.3292236,-5.1662445,271.53064,279.41168,0.0,0.9720764,0.0,0.0,多云
2024-01-10 09:00:00,1.5891113,-4.2802887,271.12128,279.1065,0.0,0.8772583,0.0,0.0,多云
2024-01-10 10:00:00,0.9366913,-2.795105,271.72488,277.9215,0.0,0.6541443,0.0,0.0,多云
2024-01-10 11:00:00,0.1418457,-2.3220367,271.82877,277.0089,0.0,0.21868896,0.0,0.0,多云
2024-01-10 12:00:00,0.02571106,-2.0079346,272.49207,276.10303,0.0,0.0,0.0,0.0,多云
2024-01-10 13:00:00,-0.049438477,-1.8804016,272.4593,275.4303,0.0,0.0,0.0,0.0,多云
2024-01-10 14:00:00,0.030670166,-1.7469025,272.1942,274.25806,0.0,0.0,0.0,0.0,多云
2024-01-10 15:00:00,0.05215454,-1.5886688,272.39795,274.87268,0.0,0.0,0.0,0.0,多云
2024-01-10 16:00:00,0.6407471,-1.4627533,272.2588,274.71497,0.0,0.0,0.0,0.0,多云
2024-01-10 17:00:00,0.8119507,-1.0076904,271.80475,273.63892,0.0,0.0,0.0,0.0,多云
2024-01-10 18:00:00,0.73049927,-0.68351746,271.85913,273.4828,0.0,0.0,0.0,0.0,多云
2024-01-10 19:00:00,0.74601746,-0.20423889,271.80444,273.2605,0.0,0.0,0.0,0.0,多云
2024-01-10 20:00:00,0.66104126,0.10662842,271.2096,272.29907,0.9126282,0.0,0.0,0.0,多云
2024-01-10 21:00:00,0.43574524,0.37554932,271.60498,272.42175,0.7692871,0.0,0.0,0.0,多云
2024-01-10 22:00:00,0.93659973,0.2728119,272.614,273.5421,0.6190491,0.3871765,0.010009766,0.0,多云
